Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,predicted_distance,predicted_similarity,topk_labels,topk_distances,topk_similarities
5691478,118.000.344 PUMP REPAIR KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,CENTRIFUGAL PUMPS,END SUCTION PUMPS,Motion,118 000 344 pump repair kit,process pumps and equipment,process pumps,centrifugal pumps,end suction pumps,Automation Mechanical,0.7375729084014893,0.26242709159851074,"Automation Mechanical, Gasses, General","0.7376, 0.7716, 0.7758","0.2624, 0.2284, 0.2242"
5846258,647032 1050A PUMP,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,POSITIVE DISPLACEMENT PUMPS,AODD PUMPS,Motion,647032 1050a pump,process pumps and equipment,process pumps,positive displacement pumps,aodd pumps,Automation Mechanical,0.7574005484580995,0.24259945154190055,"Automation Mechanical, Gasses, General","0.7574, 0.7879, 0.7978","0.2426, 0.2121, 0.2022"
5846263,651000 PUMP,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,POSITIVE DISPLACEMENT PUMPS,AODD PUMPS,Motion,651000 pump,process pumps and equipment,process pumps,positive displacement pumps,aodd pumps,Automation Mechanical,0.7577627897262574,0.24223721027374256,"Automation Mechanical, General, Gasses","0.7578, 0.7860, 0.7914","0.2422, 0.2140, 0.2086"
7084654,"LM2305A-12-B PUMP, SPRAY UNIT",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,CENTRIFUGAL PUMPS,ANSI PUMPS,Motion,lm2305a 12 b pump spray unit,process pumps and equipment,process pumps,centrifugal pumps,ansi pumps,Automation Mechanical,0.7490323901176453,0.25096760988235467,"Automation Mechanical, Gasses, General","0.7490, 0.7628, 0.7913","0.2510, 0.2372, 0.2087"
7189536,966-090-000 TRANSDUCER,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,966 090 000 transducer,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.6957928895950317,0.3042071104049683,"Automation Mechanical, Gasses, General","0.6958, 0.7647, 0.7668","0.3042, 0.2353, 0.2332"
8757525,"PD05A-AAS-FGG-B DIAP PUMP, 1/2IN",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,CENTRIFUGAL PUMPS,ANSI PUMPS,Motion,pd05a aas fgg b diap pump 1 2in,process pumps and equipment,process pumps,centrifugal pumps,ansi pumps,Automation Mechanical,0.7596023440361024,0.24039765596389762,"Automation Mechanical, Gasses, General","0.7596, 0.7716, 0.7965","0.2404, 0.2284, 0.2035"
8758402,"PD01E-HES-DTT-A PUMP, 1/4 INCH",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,CENTRIFUGAL PUMPS,ANSI PUMPS,Motion,pd01e hes dtt a pump 1 4 inch,process pumps and equipment,process pumps,centrifugal pumps,ansi pumps,Automation Mechanical,0.7546434879302979,0.2453565120697021,"Automation Mechanical, Gasses, General","0.7546, 0.7700, 0.8073","0.2454, 0.2300, 0.1927"
11964757,BUNA-N  BLACK WASHER .0625 X 0.5 X 0.875,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,buna n black washer 0625 x 0 5 x 0 875,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.7948729157447815,0.20512708425521853,"Gasses, Cutting Tools, Safety","0.7949, 0.8256, 0.8287","0.2051, 0.1744, 0.1713"
13559788,ASTNF10-25-25 RUBBER STOPPER,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",RUBBER,RUBBER EXTRUSIONS,Motion,astnf10 25 25 rubber stopper,seals and accessories,rubber gaskets o rings,rubber,rubber extrusions,Gasses,0.7337042450904846,0.2662957549095154,"Gasses, Cutting Tools, Safety","0.7337, 0.7847, 0.7861","0.2663, 0.2153, 0.2139"
13559789,ASTNF10-25-15 RUBBER STOPPER,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",RUBBER,RUBBER EXTRUSIONS,Motion,astnf10 25 15 rubber stopper,seals and accessories,rubber gaskets o rings,rubber,rubber extrusions,Gasses,0.7336913943290712,0.26630860567092884,"Gasses, Cutting Tools, Safety","0.7337, 0.7828, 0.7863","0.2663, 0.2172, 0.2137"
13772623,PRO MP6 250CC W/SF06,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,pro mp6 250cc w sf06,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,"Chemicals, Oils & Lubricants",0.7236934781074524,0.27630652189254756,"Chemicals, Oils & Lubricants, Gasses, Cutting Tools","0.7237, 0.7255, 0.7293","0.2763, 0.2745, 0.2707"
14094725,"TE30-0101 1"" I30 POLYPRO 110V 1PH",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,POSITIVE DISPLACEMENT PUMPS,EODD PUMPS,Motion,te30 0101 1 i30 polypro 110v 1ph,process pumps and equipment,process pumps,positive displacement pumps,eodd pumps,Automation Mechanical,0.7587362051010131,0.24126379489898686,"Automation Mechanical, Gasses, Automation Welding","0.7587, 0.7794, 0.8157","0.2413, 0.2206, 0.1843"
14355230,S1125009 MECHANICAL SEAL,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,s1125009 mechanical seal,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.6884393453598023,0.31156065464019767,"Automation Mechanical, General, Gasses","0.6884, 0.7489, 0.7521","0.3116, 0.2511, 0.2479"
15543007,372000101 66S12/S14 MECHANICAL SEAL KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS EQUIPMENT PARTS,BLOWERS AND VACUUM PUMP PARTS,MECHANICAL SEALS,Motion,372000101 66s12 s14 mechanical seal kit,process pumps and equipment,process pumps equipment parts,blowers and vacuum pump parts,mechanical seals,Automation Mechanical,0.6398842573165894,0.3601157426834106,"Automation Mechanical, Gasses, General","0.6399, 0.6895, 0.7194","0.3601, 0.3105, 0.2806"
18749925,TARIFF SURCHARGE,MISCELLANEOUS,MISC,MISC,MISCELLANEOUS,Motion,tariff surcharge,miscellaneous,misc,misc,miscellaneous,PPE,0.8869129300117493,0.11308706998825069,"PPE, Safety, Automation Welding","0.8869, 0.8896, 0.8902","0.1131, 0.1104, 0.1098"
7019,B 1416-7 SINT BRZ BRG,MISCELLANEOUS,MISCELLANEOUS,,,Motion,b 1416 7 sint brz brg,miscellaneous,miscellaneous,,,Safety,0.8975927114486695,0.10240728855133052,"Safety, Gasses, Abrasives","0.8976, 0.8998, 0.8998","0.1024, 0.1002, 0.1002"
325673,1/4 X 1/8 PTR-S BUSHING,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,UNCODED FL.TRANS.PUMPS,UNCODED FL.TRANS.PUMPS,Motion,1 4 x 1 8 ptr s bushing,process pumps and equipment,process pumps,uncoded fl trans pumps,uncoded fl trans pumps,Automation Mechanical,0.7826398611068726,0.21736013889312744,"Automation Mechanical, Gasses, Automation Welding","0.7826, 0.7877, 0.7984","0.2174, 0.2123, 0.2016"
325856,"1-1/2 X 1"" PTR-S BUSHING",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,UNCODED FL.TRANS.PUMPS,UNCODED FL.TRANS.PUMPS,Motion,1 1 2 x 1 ptr s bushing,process pumps and equipment,process pumps,uncoded fl trans pumps,uncoded fl trans pumps,Automation Mechanical,0.7817641735076903,0.21823582649230966,"Automation Mechanical, Gasses, Automation Welding","0.7818, 0.7871, 0.7977","0.2182, 0.2129, 0.2023"
765713,720-004-360  U-CUP SEAL,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,FLUID TRANSFER PUMPS,FLUID TRANSFER PUMPS,Motion,720 004 360 u cup seal,process pumps and equipment,process pumps,fluid transfer pumps,fluid transfer pumps,Automation Mechanical,0.7544836163520814,0.2455163836479186,"Automation Mechanical, Gasses, General","0.7545, 0.7615, 0.7851","0.2455, 0.2385, 0.2149"
1336144,FREIGHT ONLY,MISCELLANEOUS,MISCELLANEOUS,,,Motion,freight only,miscellaneous,miscellaneous,,,Safety,0.8651407718658448,0.13485922813415518,"Safety, General, Office Supplies","0.8651, 0.8702, 0.8725","0.1349, 0.1298, 0.1275"
1336144,FREIGHT ONLY,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,freight only,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.694666063785553,0.30533393621444704,"Automation Mechanical, Gasses, General","0.6947, 0.7489, 0.7504","0.3053, 0.2511, 0.2496"
1336144,FREIGHT ONLY,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,FLUID TRANSFER PUMPS,FLUID TRANSFER PUMPS,Motion,freight only,process pumps and equipment,process pumps,fluid transfer pumps,fluid transfer pumps,Automation Mechanical,0.7190181612968445,0.2809818387031555,"Automation Mechanical, Gasses, General","0.7190, 0.7395, 0.7569","0.2810, 0.2605, 0.2431"
1336144,FREIGHT ONLY,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,AUTOMATED LUBE EQUIPMENT,Motion,freight only,seals and accessories,lube eqpt accessories,lube eqpt accessories,automated lube equipment,Safety,0.7132317900657654,0.2867682099342346,"Safety, Chemicals, Oils & Lubricants, Cutting Tools","0.7132, 0.7273, 0.7278","0.2868, 0.2727, 0.2722"
1336144,FREIGHT ONLY,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",RUBBER,RUBBER EXTRUSIONS,Motion,freight only,seals and accessories,rubber gaskets o rings,rubber,rubber extrusions,Gasses,0.7306026935577393,0.2693973064422607,"Gasses, Safety, Cutting Tools","0.7306, 0.7885, 0.7889","0.2694, 0.2115, 0.2111"
1342620,0102-4-2        BUSHING,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,UNCODED FL.TRANS.PUMPS,UNCODED FL.TRANS.PUMPS,Motion,0102 4 2 bushing,process pumps and equipment,process pumps,uncoded fl trans pumps,uncoded fl trans pumps,Automation Mechanical,0.7887238025665284,0.2112761974334716,"Automation Mechanical, Gasses, General","0.7887, 0.8091, 0.8108","0.2113, 0.1909, 0.1892"
1342634,0102-24-16      BUSHING,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,UNCODED FL.TRANS.PUMPS,UNCODED FL.TRANS.PUMPS,Motion,0102 24 16 bushing,process pumps and equipment,process pumps,uncoded fl trans pumps,uncoded fl trans pumps,Automation Mechanical,0.7929809093475342,0.20701909065246582,"Automation Mechanical, Gasses, General","0.7930, 0.8078, 0.8184","0.2070, 0.1922, 0.1816"
1465133,IN-COMING FREIGHT CHARGES,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,in coming freight charges,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,Gasses,0.7106492042541503,0.28935079574584965,"Gasses, Cutting Tools, Safety","0.7106, 0.7171, 0.7231","0.2894, 0.2829, 0.2769"
2188072,"031-064-000 PILOT,VALVE,KIT,MSA2A,B,MEB",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,031 064 000 pilot valve kit msa2a b meb,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.6961203813552856,0.30387961864471436,"Automation Mechanical, Gasses, General","0.6961, 0.7451, 0.7468","0.3039, 0.2549, 0.2532"
5172736,96828959 MECHANICAL SEAL KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS EQUIPMENT PARTS,BLOWERS AND VACUUM PUMP PARTS,MECHANICAL SEALS,Motion,96828959 mechanical seal kit,process pumps and equipment,process pumps equipment parts,blowers and vacuum pump parts,mechanical seals,Automation Mechanical,0.6446580529212952,0.3553419470787048,"Automation Mechanical, Gasses, General","0.6447, 0.6905, 0.7116","0.3553, 0.3095, 0.2884"
5698661,"24MM DUAL IMPEDER C/W 3/8"" FITTING",SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",RUBBER,RUBBER EXTRUSIONS,Motion,24mm dual impeder c w 3 8 fitting,seals and accessories,rubber gaskets o rings,rubber,rubber extrusions,Gasses,0.7344706535339356,0.2655293464660644,"Gasses, Cutting Tools, Safety","0.7345, 0.7938, 0.8236","0.2655, 0.2062, 0.1764"
6927731,289062 NOZZLE KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS PARTS,POSITIVE DISPLACEMENT PUMP PARTS,AODD PUMP PARTS,Motion,289062 nozzle kit,process pumps and equipment,process pumps parts,positive displacement pump parts,aodd pump parts,Automation Mechanical,0.6924508810043335,0.3075491189956665,"Automation Mechanical, Gasses, General","0.6925, 0.7072, 0.7739","0.3075, 0.2928, 0.2261"
7406752,3842529324 NUTS,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",RUBBER,RUBBER EXTRUSIONS,Motion,3842529324 nuts,seals and accessories,rubber gaskets o rings,rubber,rubber extrusions,Gasses,0.7687956333160401,0.23120436668395994,"Gasses, Chemicals, Oils & Lubricants, Cutting Tools","0.7688, 0.8096, 0.8135","0.2312, 0.1904, 0.1865"
7612716,231414 AGITATOR,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS PARTS,POSITIVE DISPLACEMENT PUMP PARTS,AODD PUMP PARTS,Motion,231414 agitator,process pumps and equipment,process pumps parts,positive displacement pump parts,aodd pump parts,Automation Mechanical,0.7190137863159181,0.28098621368408194,"Automation Mechanical, Gasses, Automation Welding","0.7190, 0.7511, 0.7934","0.2810, 0.2489, 0.2066"
7715990,560X5/NI O-RING 70 DURO NITRILE,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",FIBER GASKET,PIPE FLANGE GASKET,Motion,560x5 ni o ring 70 duro nitrile,seals and accessories,rubber gaskets o rings,fiber gasket,pipe flange gasket,Gasses,0.6829024791717531,0.31709752082824694,"Gasses, Safety, Automation Welding","0.6829, 0.8253, 0.8296","0.3171, 0.1747, 0.1704"
8734631,029-V O RING VITON,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,029 v o ring viton,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.8066925406455994,0.19330745935440063,"Gasses, Cutting Tools, Chemicals, Oils & Lubricants","0.8067, 0.8353, 0.8400","0.1933, 0.1647, 0.1600"
11500662,KLUBERQUIET BQH 72-102 094023-591,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,kluberquiet bqh 72 102 094023 591,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,"Chemicals, Oils & Lubricants",0.7251448273658753,0.27485517263412473,"Chemicals, Oils & Lubricants, Gasses, Cutting Tools","0.7251, 0.7289, 0.7302","0.2749, 0.2711, 0.2698"
12298918,010-V O-RING,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,010 v o ring,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.7980774283409119,0.2019225716590881,"Gasses, Cutting Tools, PPE","0.7981, 0.8237, 0.8343","0.2019, 0.1763, 0.1657"
12301085,211-V O-RING,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,211 v o ring,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.7899560332298279,0.21004396677017212,"Gasses, Cutting Tools, PPE","0.7900, 0.8274, 0.8344","0.2100, 0.1726, 0.1656"
12754454,"288897 KIT, GUN REBUILD, PRESS., FINEX",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS PARTS,POSITIVE DISPLACEMENT PUMP PARTS,AODD PUMP PARTS,Motion,288897 kit gun rebuild press finex,process pumps and equipment,process pumps parts,positive displacement pump parts,aodd pump parts,Automation Mechanical,0.7043107867240906,0.29568921327590936,"Automation Mechanical, Gasses, General","0.7043, 0.7430, 0.7799","0.2957, 0.2570, 0.2201"
13069670,"24-2708-0160 OIL FLOW LIMITER, 1.92 L/MI",SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,24 2708 0160 oil flow limiter 1 92 l mi,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,"Chemicals, Oils & Lubricants",0.705880057811737,0.294119942188263,"Chemicals, Oils & Lubricants, Gasses, Safety","0.7059, 0.7095, 0.7137","0.2941, 0.2905, 0.2863"
13681853,LAGD 125/HT250 LUBER,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,lagd 125 ht250 luber,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,"Chemicals, Oils & Lubricants",0.7293909668922425,0.2706090331077575,"Chemicals, Oils & Lubricants, Cutting Tools, Gasses","0.7294, 0.7443, 0.7447","0.2706, 0.2557, 0.2553"
15392613,687595R ORING,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,687595r oring,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.8100913166999818,0.1899086833000182,"Gasses, Cutting Tools, Chemicals, Oils & Lubricants","0.8101, 0.8106, 0.8280","0.1899, 0.1894, 0.1720"
18712702,568-023    26.7 X 1.78,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,568 023 26 7 x 1 78,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.798355782032013,0.20164421796798704,"Gasses, Chemicals, Oils & Lubricants, Cutting Tools","0.7984, 0.8196, 0.8223","0.2016, 0.1804, 0.1777"
1342634,0102-24-16      BUSHING,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,UNCODED FL.TRANS.PUMPS,UNCODED FL.TRANS.PUMPS,Motion,0102 24 16 bushing,process pumps and equipment,process pumps,uncoded fl trans pumps,uncoded fl trans pumps,Automation Mechanical,0.7929808735847472,0.20701912641525277,"Automation Mechanical, Gasses, General","0.7930, 0.8078, 0.8184","0.2070, 0.1922, 0.1816"
2587986,LAGD 125/GB2  SYS 24 LUBRICATOR,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,AUTOMATED LUBE EQUIPMENT,Motion,lagd 125 gb2 sys 24 lubricator,seals and accessories,lube eqpt accessories,lube eqpt accessories,automated lube equipment,"Chemicals, Oils & Lubricants",0.7084155440330506,0.2915844559669494,"Chemicals, Oils & Lubricants, Cutting Tools, Safety","0.7084, 0.7407, 0.7508","0.2916, 0.2593, 0.2492"
5172736,96828959 MECHANICAL SEAL KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS EQUIPMENT PARTS,BLOWERS AND VACUUM PUMP PARTS,MECHANICAL SEALS,Motion,96828959 mechanical seal kit,process pumps and equipment,process pumps equipment parts,blowers and vacuum pump parts,mechanical seals,Automation Mechanical,0.6446580529212952,0.3553419470787048,"Automation Mechanical, Gasses, General","0.6447, 0.6905, 0.7116","0.3553, 0.3095, 0.2884"
5350133,DF3777 PUMP,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,POSITIVE DISPLACEMENT PUMPS,AODD PUMPS,Motion,df3777 pump,process pumps and equipment,process pumps,positive displacement pumps,aodd pumps,Automation Mechanical,0.7572293162345887,0.24277068376541133,"Automation Mechanical, Gasses, General","0.7572, 0.7712, 0.8066","0.2428, 0.2288, 0.1934"
5583075,96828958  MECH SEAL KIT,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,FLUID TRANSFER PUMPS,FLUID TRANSFER PUMPS,Motion,96828958 mech seal kit,process pumps and equipment,process pumps,fluid transfer pumps,fluid transfer pumps,Automation Mechanical,0.7348459720611573,0.2651540279388427,"Automation Mechanical, Gasses, General","0.7348, 0.7451, 0.7564","0.2652, 0.2549, 0.2436"
10585488,SX302-125  XHP222 AUTOMATIC LUBRICATOR,SEALS AND ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQPT & ACCESSORIES,LUBE EQUIPMENT PARTS,Motion,sx302 125 xhp222 automatic lubricator,seals and accessories,lube eqpt accessories,lube eqpt accessories,lube equipment parts,"Chemicals, Oils & Lubricants",0.6773226737976075,0.32267732620239253,"Chemicals, Oils & Lubricants, Cutting Tools, Gasses","0.6773, 0.6974, 0.7082","0.3227, 0.3026, 0.2918"
11968050,"289249 GUN,FINEX 2,HVLP,PRESS,1.4",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,289249 gun finex 2 hvlp press 1 4,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.7142952084541321,0.2857047915458679,"Automation Mechanical, Gasses, General","0.7143, 0.7510, 0.7745","0.2857, 0.2490, 0.2255"
11968212,"235534 AGITATOR, HELIX",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,235534 agitator helix,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,0.7192561149597169,0.28074388504028314,"Automation Mechanical, Gasses, Automation Welding","0.7193, 0.7827, 0.8068","0.2807, 0.2173, 0.1932"
15392613,687595R ORING,SEALS AND ACCESSORIES,"RUBBER,GASKETS & O-RINGS",ORINGS & SEALS,ORINGS,Motion,687595r oring,seals and accessories,rubber gaskets o rings,orings seals,orings,Gasses,0.8100913286209107,0.1899086713790893,"Gasses, Cutting Tools, Chemicals, Oils & Lubricants","0.8101, 0.8106, 0.8280","0.1899, 0.1894, 0.1720"
18749925,TARIFF SURCHARGE,MISCELLANEOUS,TARIFF SURCHARGE,TARIFF SURCHARGE,TARIFF SURCHARGE,Motion,tariff surcharge,miscellaneous,tariff surcharge,tariff surcharge,tariff surcharge,Abrasives,0.908923327922821,0.09107667207717896,"Abrasives, Automation Welding, PPE","0.9089, 0.9090, 0.9231","0.0911, 0.0910, 0.0769"
18913043,USG/CGC CEILINGS 2 FT. X 4 FT. RADAR BAS,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,Motion,usg cgc ceilings 2 ft x 4 ft radar bas,undefined,undefined,undefined,undefined,Office Supplies,0.9662401556968689,0.03375984430313106,"Office Supplies, Tools, Abrasives","0.9662, 0.9677, 0.9716","0.0338, 0.0323, 0.0284"
18855030,"BOMBA WDM GU2.5 3X2.5 1,5HP",PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,FLUID TRANSFER PUMPS,FLUID TRANSFER PUMPS,Motion,bomba wdm gu2 5 3x2 5 1 5hp,process pumps and equipment,process pumps,fluid transfer pumps,fluid transfer pumps,Automation Mechanical,0.7387066721916198,0.2612933278083802,"Automation Mechanical, Gasses, General","0.7387, 0.7462, 0.7783","0.2613, 0.2538, 0.2217"
